Id,SalePrice
1643,211831.2220413019
1644,220964.2709153597
1645,197514.82330829813
1646,160076.46610961092
1647,157905.87831661076
1648,132951.8678287809
1649,143240.5945621998
1650,121106.8009004296
1651,127511.78234000462
1652,108155.21391711643
1653,110252.5509319038
1654,148084.95266889868
1655,137371.03893973446
1656,143100.08688403064
1657,153126.72797353633
1658,149037.87442871518
1659,122725.77681168079
1660,154345.0380880671
1661,364360.6749386223
1662,336809.81111536914
1663,330194.48779884377
1664,428656.2670047532
1665,281517.0361789784
1666,268770.02026641206
1667,331736.3063884985
1668,308515.1132455125
1669,277580.2271359461
1670,310582.31688103563
1671,255272.07505928582
1672,352220.32311574335
1673,268171.89827555756
1674,229522.2964444975
1675,201210.5148620474
1676,195830.15221624376
1677,214395.770803247
1678,375601.1648953622
1679,330299.1679295376
1680,289830.44733339327
1681,234090.10104835182
1682,282518.98135000677
1683,187375.03617246434
1684,173159.54373279147
1685,174589.99446430165
1686,167900.9634176225
1687,172530.88748314526
1688,182657.41233589756
1689,186376.60886345943
1690,190449.50834841243
1691,182062.1426786866
1692,237748.08031281063
1693,172220.36428125473
1694,179021.9709625062
1695,167843.45937285532
1696,250139.33150705262
1697,171235.24435455253
1698,299716.68134451075
1699,282535.4433910865
1700,243606.52514292364
1701,249423.54959544324
1702,223748.2963640273
1703,227651.92888599163
1704,248670.83946120035
1705,227382.1567143812
1706,252175.49452519746
1707,201095.5283053744
1708,198137.09343051986
1709,235915.77376881303
1710,208752.0923769423
1711,253247.76554429886
1712,233210.37079557375
1713,255939.4697691276
1714,209199.05697549146
1715,202254.11109720828
1716,179008.18094357138
1717,172475.53246683598
1718,145218.8424782551
1719,190900.9942708746
1720,191846.3645058376
1721,154056.33791668434
1722,128591.2030998311
1723,151037.14348269106
1724,191351.48504660118
1725,225456.67308333496
1726,181073.89549115032
1727,158900.136550309
1728,162740.3641418451
1729,171147.38700768328
1730,148379.1994575801
1731,129297.65346425958
1732,129773.9261756211
1733,117308.42698526954
1734,129210.04157938137
1735,123345.9252837065
1736,114307.378170124
1737,244673.7064536495
1738,246894.23941818002
1739,229880.88454138147
1740,198699.37075586585
1741,185865.16096614776
1742,173663.06140071878
1743,177506.15045894077
1744,283310.58869858645
1745,211697.91693913963
1746,181487.52896852992
1747,202939.3235345321
1748,206081.90794497903
1749,143443.1222949937
1750,126303.29271180597
1751,228775.96307145568
1752,121307.18780716398
1753,153257.26558629327
1754,182792.4944541703
1755,168023.93844444826
1756,136724.98966679134
1757,127081.56662978597
1758,148653.35206115965
1759,168973.9136741494
1760,166608.95432711687
1761,153006.23946151376
1762,179800.79578205154
1763,181964.3159040205
1764,121544.22215002746
1765,148186.7875205369
1766,188812.78674705565
1767,215627.1894714917
1768,141630.9359391101
1769,167445.97785112282
1770,154166.18876266287
1771,128409.60943111594
1772,139381.08612031493
1773,125264.89543142443
1774,146047.15290811396
1775,144521.79776760508
1776,138682.2088774414
1777,122128.68178618344
1778,143067.83426855237
1779,135702.8966241615
1780,172623.86342058177
1781,134113.64844764303
1782,95562.7747288199
1783,144067.9004187544
1784,113304.40334151899
1785,128719.58580536726
1786,141765.3223911887
1787,157643.31274487014
1788,71382.75570879606
1789,104654.69078241194
1790,88187.4690170009
1791,175763.65565242915
1792,161259.23606971683
1793,132567.15308324588
1794,155962.5246245966
1795,139139.43567856879
1796,135791.0739864672
1797,119518.71738882975
1798,125961.98459650789
1799,120238.07512296257
1800,141942.26833281328
1801,134047.73788585336
1802,140432.8126891742
1803,148786.26431518927
1804,146546.34507203999
1805,139217.62901594036
1806,131039.83994520553
1807,143029.38236410727
1808,135462.478041165
1809,129805.28639225145
1810,138645.36332640494
1811,105127.40431672505
1812,110454.83483487953
1813,129150.0892369311
1814,112057.16448170043
1815,64860.575387469646
1816,108446.0247928114
1817,117154.34815851452
1818,143600.34328600223
1819,123717.39699571802
1820,64595.37290691094
1821,120546.27390738808
1822,152513.06771731484
1823,62187.476254991474
1824,139836.08965713924
1825,142860.66514453685
1826,112446.1722551382
1827,112682.62289909332
1828,144293.59338691283
1829,138590.00564706442
1830,144885.86561571056
1831,142335.32783785046
1832,78574.04006239728
1833,142909.63796686725
1834,118932.97052932276
1835,123756.48094590563
1836,128770.18481148109
1837,101631.78294864163
1838,129316.06227202623
1839,111862.51327674025
1840,143853.83209889667
1841,131665.18081428218
1842,99504.30649915703
1843,131560.21848096466
1844,147954.48926355183
1845,146306.21413140872
1846,159718.74204308057
1847,175383.48251983823
1848,64843.91967333901
1849,124512.0276679137
1850,123333.99972065023
1851,149721.77742966157
1852,133877.77370938734
1853,124822.19556962376
1854,163333.8275976016
1855,162978.2749420698
1856,212996.7336136638
1857,134156.89877897696
1858,140026.97210908151
1859,127492.18016003599
1860,154031.87696146464
1861,126435.8351731788
1862,269268.6213774897
1863,250507.2508790405
1864,250574.03050488123
1865,287860.8136898973
1866,273038.6792058114
1867,207104.32610338714
1868,253751.7202401409
1869,194895.70152508994
1870,205630.2393534871
1871,222837.47231682975
1872,177071.13001252525
1873,231234.27690724813
1874,154652.69225130175
1875,189118.79153705423
1876,194199.15922597673
1877,200064.65039435655
1878,190097.30998525614
1879,134702.5880856024
1880,136000.74560853964
1881,227349.18311049795
1882,221400.1119666232
1883,181233.98853304386
1884,196387.55182163522
1885,196483.49972755535
1886,244708.22154249696
1887,208019.19468184625
1888,237141.64062672984
1889,174562.4744566116
1890,117612.1189366613
1891,126494.61091601501
1892,105835.41327886596
1893,136859.54104504595
1894,130453.5971110601
1895,136947.2316494389
1896,131039.16550734188
1897,124153.0467902067
1898,119075.03548014621
1899,160533.31114279944
1900,152912.6099164024
1901,185318.1637140836
1902,160119.66723559194
1903,216545.63247247477
1904,138370.8823546118
1905,198756.65588842743
1906,144327.74604668774
1907,205475.62093362975
1908,116157.01164824991
1909,140383.98760147247
1910,127024.64231946487
1911,219852.15293897278
1912,295293.04664371745
1913,135434.9084904992
1914,66880.98214813239
1915,276510.2053436683
1916,62406.035500762766
1917,220580.20836542695
1918,143249.2144195932
1919,178593.03391402608
1920,156580.34830872697
1921,312708.4357158982
1922,266131.0743535507
1923,226430.1658006058
1924,209986.548443447
1925,191613.56621062537
1926,307666.18459147494
1927,134480.22969403944
1928,161616.8309202204
1929,133118.15946087608
1930,138698.74105707425
1931,144673.61918266097
1932,140616.9804595088
1933,173754.35485598107
1934,174827.43905174398
1935,168174.33762669642
1936,181418.98412503107
1937,177912.4696063605
1938,169959.9180837712
1939,239273.9554216474
1940,192493.86814222072
1941,162055.82259102617
1942,172023.94177237927
1943,206938.28491110992
1944,318440.8653975538
1945,347646.7888722241
1946,125548.79387783703
1947,206956.3926398713
1948,164527.86615651863
1949,231713.38438420958
1950,177509.87139673144
1951,227755.08706390247
1952,194012.68675255077
1953,167842.85459266193
1954,173139.79524837958
1955,139033.32569467914
1956,262810.2376328678
1957,152811.19115649324
1958,235036.29267614865
1959,146656.70804662307
1960,118273.62635138804
1961,128609.06136905629
1962,108472.862828031
1963,115998.24663033019
1964,113912.87406244146
1965,143366.729272847
1966,142508.61443054333
1967,266919.8668230294
1968,355552.1899810739
1969,324886.6880939903
1970,320873.9002492422
1971,383051.6077041539
1972,320532.7148260017
1973,264481.1545291907
1974,303726.87080962345
1975,490673.26484386635
1976,253522.57546175146
1977,301296.15452959226
1978,291188.73403534386
1979,285874.63701154164
1980,203225.24985993767
1981,294026.28758934425
1982,212994.13082673834
1983,198665.3284637023
1984,167206.81736640676
1985,207455.8037950277
1986,203588.2207031846
1987,174031.13203807006
1988,172819.49635897143
1989,186167.92835574385
1990,198017.73879250267
1991,221501.7357644319
1992,199451.00989215472
1993,168498.3199618913
1994,210316.53711822935
1995,175299.9845806036
1996,244625.31314517773
1997,268559.09992681956
1998,276677.4474829105
1999,267417.6046073014
2000,289004.2190155759
2001,254277.4901246289
2002,226615.99730192986
2003,228040.33173287695
2004,258628.7238999647
2005,213047.98082866662
2006,208478.5038251705
2007,233960.61894066332
2008,210023.0945983446
2009,194067.9707490105
2010,187555.3255133069
2011,139282.6157103375
2012,170211.22558864928
2013,175866.54306425914
2014,179818.9387142285
2015,197875.54380087228
2016,189268.7412217271
2017,189075.60167394896
2018,113782.4676191157
2019,136363.0793574445
2020,104344.574645016
2021,102669.6930865908
2022,194725.1414870288
2023,149967.28009282483
2024,269811.63596410997
2025,300661.24657170183
2026,172862.5411303231
2027,164499.16031851026
2028,154693.00452879607
2029,167817.59842182475
2030,237627.0260216378
2031,211711.01420961967
2032,228951.74751945116
2033,227538.08179546185
2034,178721.61745658767
2035,212045.76134227082
2036,188133.2333466505
2037,208288.34035538085
2038,286737.74528264627
2039,214472.38646215264
2040,258778.9681770506
2041,278714.3079876622
2042,201843.334819106
2043,174460.31378288163
2044,168775.4566837231
2045,201032.08366900322
2046,163308.5690834871
2047,148723.48466235553
2048,143531.40047615644
2049,146228.32275118248
2050,166650.9740136272
2051,111824.01607472419
2052,129226.40588372285
2053,151128.7651911038
2054,105203.37025282459
2055,161170.08564491116
2056,154057.71745333556
2057,119476.66517897103
2058,204738.0169542914
2059,136033.0645526685
2060,173864.7625697099
2061,168249.81579319178
2062,132324.3562423679
2063,128353.14703663383
2064,140433.9705016974
2065,136378.87401041496
2066,166092.00445799122
2067,118883.97531691214
2068,151389.9956213718
2069,95708.271834872
2070,121446.26132091273
2071,101447.53507423465
2072,135795.9286290792
2073,135991.5016315546
2074,153809.31555674318
2075,138212.23804894352
2076,124856.10450286366
2077,159052.98611141185
2078,128601.019543699
2079,140527.34069333968
2080,125877.0205328962
2081,133217.0798367639
2082,126180.8077272856
2083,150840.72098065514
2084,114898.34723100816
2085,122180.3544684154
2086,114841.46433817348
2087,123879.3657758937
2088,102763.46773590677
2089,92338.93993631507
2090,132154.65256353322
2091,119502.18426792485
2092,134977.3564070643
2093,125927.15118459104
2094,114111.4246109659
2095,153467.7677516462
2096,102758.53465049775
2097,107347.14189909126
2098,151265.77141076876
2099,63836.261254701094
2100,79705.28130120233
2101,122397.67511363259
2102,124169.98552568555
2103,111685.01687396168
2104,132445.4116946919
2105,134238.89202604553
2106,68357.56693029653
2107,172004.33742482794
2108,126588.89800824858
2109,117896.66224548897
2110,130161.47295551287
2111,132502.37024312175
2112,140539.7696434698
2113,130348.27375320074
2114,130554.16997472114
2115,167971.79389407497
2116,127432.3801003489
2117,151610.012233803
2118,133903.0636062804
2119,126163.65375447947
2120,120405.46691804942
2121,95309.20773363575
2122,129233.3805421875
2123,97447.84194374064
2124,157969.88494740587
2125,126566.89175166428
2126,152838.62372020062
2127,176940.69139260423
2128,131286.6227211999
2129,88719.96880960361
2130,136567.08071147086
2131,134620.4213532803
2132,118505.26942104456
2133,129827.23982535399
2134,119019.73556301945
2135,107906.7642293709
2136,85519.97066500982
2137,112444.55071631283
2138,144139.93420919668
2139,152732.53673266966
2140,142398.7975201204
2141,162892.7418069146
2142,130148.82054836332
2143,154899.23535857344
2144,125821.00167977245
2145,141241.83249215578
2146,163138.25292748254
2147,158772.8795428276
2148,137223.05502716705
2149,150903.27573851903
2150,215742.97160056228
2151,119537.46108029393
2152,164969.17209310443
2153,163278.67569171728
2154,114745.84472446797
2155,139849.27190697883
2156,244991.93962854578
2157,212210.99897436376
2158,226200.8121589898
2159,212770.23584313568
2160,179703.14029016107
2161,215934.70996114126
2162,297886.09374103235
2163,297136.65240724996
2164,221949.58691002644
2165,191561.6853747837
2166,162303.1938556766
2167,199252.8380865415
2168,193371.8603988126
2169,187813.52706665185
2170,202661.8273614177
2171,162206.8278460319
2172,137732.5023729242
2173,189778.36465584216
2174,207549.2398539927
2175,242157.61736859079
2176,262736.85888627876
2177,221986.58821315438
2178,200682.05469476533
2179,139819.46353164793
2180,201468.34998717954
2181,187207.83916515164
2182,210011.2097742142
2183,184716.12401382497
2184,123072.28860296163
2185,129053.81593602001
2186,145528.11801390644
2187,153501.4033471104
2188,152662.27381085293
2189,255718.77255460023
2190,90083.41767743956
2191,88370.65859855429
2192,96024.89904157227
2193,116969.00706763935
2194,108269.52493114118
2195,109511.86616767263
2196,110640.22852219504
2197,121683.78436589266
2198,156342.11036047692
2199,177493.7506231621
2200,149038.4791170011
2201,144946.3963317352
2202,203055.3852496643
2203,137131.96174026892
2204,182696.84546058057
2205,127346.68956829903
2206,146764.7500018513
2207,213522.47682703528
2208,242990.6050824509
2209,239092.3727730158
2210,127055.39432265528
2211,123399.56391526254
2212,126434.77607901955
2213,115883.05999716229
2214,149544.82659642227
2215,109227.85038472443
2216,143108.10831517004
2217,63579.472971725794
2218,87214.33646989508
2219,78160.06943208289
2220,78768.67881111009
2221,277923.119638534
2222,258897.98504782666
2223,249198.97921449135
2224,196152.8623620628
2225,120693.29099279462
2226,176317.73446824274
2227,189220.78722662159
2228,237029.84167634035
2229,230120.19348674116
2230,162728.40450174754
2231,203136.81562877327
2232,178861.23228820952
2233,182806.52937532717
2234,225932.53258362974
2235,209683.7010499294
2236,231424.2997940271
2237,266462.66247146874
2238,185929.90465267136
2239,109364.94320972962
2240,151480.76417363697
2241,163117.33285426756
2242,126076.16819664357
2243,130828.31673824275
2244,114102.30132378507
2245,108664.9064018975
2246,145915.93211735506
2247,119171.29653161515
2248,125892.10755185352
2249,121777.34352530632
2250,131186.67292286584
2251,79458.47284601252
2252,177657.16588484487
2253,161498.49020306027
2254,185576.69581777393
2255,179491.67578334385
2256,173825.29997720118
2257,200704.8377322845
2258,157452.8254951092
2259,171131.06415154086
2260,149440.68836161456
2261,188648.07288042948
2262,205561.8970140706
2263,338830.9031403046
2264,422943.4766165324
2265,171054.2480730323
2266,267240.15146461525
2267,306650.4917280917
2268,395268.27024090005
2269,150504.6586858638
2270,190486.56594706705
2271,202527.61064331874
2272,179711.452539918
2273,161387.75622594368
2274,178537.16816922414
2275,154473.8149518707
2276,182986.90651293754
2277,177297.6898903434
2278,159813.474365192
2279,127747.68603432908
2280,123877.96942900098
2281,161313.95845123284
2282,173050.80355444248
2283,116836.03080656154
2284,121762.95860107301
2285,139770.3349606416
2286,127820.49827559417
2287,316485.5260167373
2288,256524.38415631163
2289,310449.5550096773
2290,357510.11220048566
2291,304576.09450069745
2292,368754.383402679
2293,381594.6626345612
2294,325561.39703733684
2295,402256.60326567834
2296,254551.78863241166
2297,313960.45762415725
2298,310272.41656598216
2299,306634.58041919844
2300,292560.30636641715
2301,297390.00155414984
2302,239933.58995206925
2303,232129.88574827384
2304,229490.5639630954
2305,200706.45682267266
2306,195929.77442312546
2307,205759.38876171794
2308,221122.5974256788
2309,262401.1129366887
2310,206359.99612426094
2311,197415.3665536511
2312,172932.5106081927
2313,172984.43209367944
2314,174472.40937981373
2315,177280.4620406125
2316,194402.19924122273
2317,186069.28054286132
2318,176986.28613209966
2319,180750.78489289575
2320,178217.41773180035
2321,212025.05104700295
2322,182593.32500816934
2323,186101.9865239772
2324,182158.35624102937
2325,201669.4823081725
2326,178820.93052441478
2327,194103.94424696668
2328,209222.5545224897
2329,185885.21712735613
2330,175481.34824714766
2331,295936.5378410917
2332,325017.27520313294
2333,284034.61452142405
2334,246771.2495201723
2335,269303.4976948656
2336,273908.4177540887
2337,191145.73723658998
2338,235423.9746042315
2339,200090.09238690656
2340,324937.5826814771
2341,199664.9348511864
2342,222172.18367468947
2343,217747.23068931466
2344,206633.34913025668
2345,210950.61715663286
2346,201529.20619781344
2347,194712.03343205032
2348,228580.73796185167
2349,184625.23062383375
2350,277697.8529759995
2351,243399.80068136597
2352,234471.80228550185
2353,233574.38266605648
2354,146638.66817473044
2355,147730.55375097136
2356,147227.38642305124
2357,181884.17131404756
2358,196460.85287986652
2359,135852.34546972383
2360,122452.88102718635
2361,149042.48608684246
2362,239362.5544187715
2363,135140.4720425747
2364,148050.7227462446
2365,202280.95866983713
2366,182678.88930238454
2367,206216.24028173718
2368,202735.9929523804
2369,202747.02855046417
2370,167167.3169424799
2371,165776.0151199026
2372,191159.34551539517
2373,267014.32410545787
2374,277698.20137897506
2375,220776.28781092356
2376,262443.7482980963
2377,283870.7854472882
2378,159690.69976818966
2379,191702.89127792156
2380,154562.84750839107
2381,171613.4143701409
2382,199647.7502327434
2383,192976.1487738427
2384,224783.76103579183
2385,158684.95868372158
2386,134238.71672400454
2387,142437.67354322548
2388,109234.38680508405
2389,126172.8218105917
2390,161755.40803502913
2391,149502.97510087313
2392,119256.23935427124
2393,171432.21492446467
2394,139236.32305419235
2395,205031.56643404983
2396,140869.7347925294
2397,214757.21419582047
2398,135110.86489310107
2399,82567.34848157193
2400,81376.2856902053
2401,130826.32348151204
2402,143041.80574826972
2403,150257.90984388112
2404,159632.98206143107
2405,157944.2209720893
2406,145167.46127279307
2407,130413.29146971613
2408,150390.40333945438
2409,121954.7770859656
2410,165470.48860480136
2411,122005.86458427414
2412,158334.17213234375
2413,135058.20459421535
2414,160423.50371661122
2415,140238.9172518503
2416,132770.87145525528
2417,139389.5108056958
2418,139211.6492878724
2419,134675.82320136784
2420,128586.95909774593
2421,127021.2591792061
2422,110727.91183108634
2423,124064.05676674312
2424,159265.0128118088
2425,175653.2273460492
2426,137692.04862426905
2427,132079.1414727249
2428,177166.69085354626
2429,115399.08928879377
2430,135650.57851050326
2431,118143.56043878019
2432,146618.62084094816
2433,146154.5985324796
2434,137541.04186761958
2435,150080.6066491618
2436,115152.5670388169
2437,113441.24778869137
2438,127539.02399030354
2439,107933.96398142414
2440,127933.28051307946
2441,108646.0138755664
2442,105777.75328439857
2443,135507.5461822168
2444,132608.84906888145
2445,106204.25815790205
2446,136597.31491871356
2447,168852.73918746816
2448,128448.1957960614
2449,121603.89918253208
2450,152490.95026289223
2451,116802.89207701923
2452,186204.42861942068
2453,102880.4316642635
2454,131645.5256445036
2455,136021.83689478587
2456,150140.3277735796
2457,154727.4428169326
2458,140387.08605775217
2459,120366.85681904566
2460,149469.8024512952
2461,137205.96970556487
2462,141887.02869858817
2463,138372.29691106506
2464,168740.61066713562
2465,140310.0377140547
2466,123313.58900598445
2467,127577.99018780395
2468,99417.09553527336
2469,94230.88096949954
2470,190876.76703179223
2471,194978.74345646513
2472,159002.55878432732
2473,123922.21843241343
2474,79782.05927957871
2475,190654.81393008548
2476,126337.16941396284
2477,137332.57718245647
2478,162086.9623267116
2479,111061.9144942927
2480,151982.9861359747
2481,126391.9409174511
2482,124760.17090378032
2483,113286.49955691527
2484,130470.25210774198
2485,131684.15809465142
2486,148713.96708109925
2487,171570.51596147486
2488,163024.00033065418
2489,158387.56612318303
2490,141559.08028340666
2491,105139.26714449482
2492,199348.255314851
2493,160368.8665982145
2494,158042.5681391903
2495,101155.31257510796
2496,241002.1768242541
2497,152831.17881284404
2498,118231.45901554766
2499,96381.27680474523
2500,123823.45253084568
2501,142997.83998321794
2502,143944.55957614895
2503,109758.80684577956
2504,146128.40498562536
2505,225009.73810361672
2506,228241.239948597
2507,251002.85254790887
2508,226857.1493915939
2509,203422.54553860205
2510,202740.00545623418
2511,173048.40985475175
2512,192248.97289738746
2513,214386.4035491024
2514,287092.43760092027
2515,155693.72589904806
2516,179530.00847680453
2517,150348.013166857
2518,159433.65758406112
2519,214942.54873093203
2520,210907.6383373016
2521,182420.90236600296
2522,213812.8114100952
2523,120129.99218805169
2524,146533.56077765307
2525,155802.06992436945
2526,145940.96199311485
2527,127036.20958509254
2528,141407.50381536278
2529,142493.23662633193
2530,136940.26315287332
2531,224126.22200453657
2532,213409.58539472832
2533,189831.8151439575
2534,209980.24487002974
2535,247673.67185400488
2536,221495.04347540374
2537,219385.1807456155
2538,178500.17110050068
2539,179867.92547866362
2540,180006.1319424793
2541,178726.880964923
2542,165684.72476192765
2543,119055.46975474907
2544,125046.83577327276
2545,144818.0718861471
2546,130673.75587726024
2547,140707.4578053743
2548,149612.69870147548
2549,152300.6707534484
2550,490664.97634683567
2551,142574.14307730223
2552,134357.15688583255
2553,83038.41079340898
2554,102655.77752596758
2555,116020.23980363319
2556,106247.97590341319
2557,109090.51041827345
2558,140350.69118035192
2559,147148.61734458103
2560,159803.24400020353
2561,147150.5348427616
2562,150001.85394147786
2563,149939.7117671591
2564,200827.04895649463
2565,148369.4982644804
2566,166671.4695665436
2567,150562.87675655528
2568,192646.99854781886
2569,230992.70704186216
2570,123683.40987995923
2571,190562.01796555484
2572,140333.56419080042
2573,210715.84019722522
2574,321603.4077836445
2575,136133.05088567385
2576,124591.69894208557
2577,146635.19247964845
2578,90289.79940958417
2579,69120.212425368
2580,97072.52865522842
2581,107141.3385767147
2582,112604.37221529767
2583,253116.14845455706
2584,171159.97432948614
2585,181694.93039277848
2586,213020.64966122704
2587,187988.13320170753
2588,142325.12031847687
2589,153434.51980624453
2590,187902.62523330122
2591,230727.6709146245
2592,205789.34532963988
2593,233017.1256037265
2594,188305.3741163593
2595,188644.84403538235
2596,257647.6502054539
2597,181746.38528592643
2598,250580.95468687752
2599,312021.5455885228
2600,119912.6916429706
2601,134408.32418468417
2602,91216.77446534196
2603,103117.61814106697
2604,100154.85970612003
2605,89290.34555721366
2606,152638.48923679267
2607,186565.20786366574
2608,198178.85314358847
2609,173795.63344338935
2610,119678.56767833351
2611,136222.6705865092
2612,166672.01424594724
2613,131177.26389501386
2614,125760.6039162953
2615,156339.6909251834
2616,150874.65748228706
2617,179545.48350952938
2618,194303.85535889294
2619,188211.33072972004
2620,180482.65290605274
2621,170799.6221148686
2622,174911.4014176475
2623,217978.47710478844
2624,268048.8111467103
2625,269817.5901408363
2626,171586.00755105546
2627,168419.9532607974
2628,392626.6115847982
2629,420852.4142256761
2630,327804.7808430219
2631,398942.71226500615
2632,351143.7671527131
2633,274115.97381797835
2634,374462.62468279764
2635,149873.11379566617
2636,168000.2863438821
2637,165686.04710448248
2638,250434.80236332488
2639,187526.27092994796
2640,151433.83783770594
2641,110797.82480630885
2642,178285.80324271708
2643,115422.62768519197
2644,129556.07414101461
2645,118910.50000646307
2646,105295.13782159565
2647,113543.77420930612
2648,152391.93951018492
2649,157168.98791303075
2650,133680.91557796887
2651,143463.54041856373
2652,335844.2004590015
2653,242803.1043367915
2654,247710.01560879778
2655,351951.50778661965
2656,293879.9631406665
2657,304644.4380762506
2658,287363.42443421256
2659,272327.9387318712
2660,321169.642127301
2661,300639.2450032433
2662,319580.9475906487
2663,261386.27823323768
2664,257809.70236249611
2665,282018.37485292956
2666,257455.8347588317
2667,173098.366314149
2668,178258.2085783043
2669,180325.20772617313
2670,244072.67102929993
2671,180466.72018089687
2672,189717.50032861676
2673,192887.74082668955
2674,196175.7708582965
2675,164831.4446353808
2676,188352.96095232802
2677,191797.11029331846
2678,211808.2697531204
2679,257090.91817006192
2680,262538.71068977314
2681,334502.28977354267
2682,290614.63286720973
2683,398243.95295640966
2684,281610.9715050261
2685,300959.67386405607
2686,222990.25227707752
2687,273797.31192613277
2688,205030.9088475656
2689,197348.30030570878
2690,323513.4291991343
2691,190712.60606701535
2692,144003.81086539716
2693,191652.99742192417
2694,138567.3775286076
2695,188378.6657455817
2696,179634.39547017642
2697,182284.29500210925
2698,174249.17333818754
2699,171145.0826401358
2700,155877.79488276524
2701,148009.50126922838
2702,114980.2371455257
2703,126235.14088107218
2704,145635.4395069467
2705,117745.228752021
2706,109099.39452892746
2707,120498.78463486767
2708,134220.66832549692
2709,113528.40605549647
2710,130826.17826453088
2711,219340.2704808631
2712,334641.8107302404
2713,170114.6326486875
2714,151070.49194757792
2715,170025.65698174707
2716,147353.05241611938
2717,192342.12422939987
2718,209504.24167905678
2719,162743.44887603994
2720,172603.27792764528
2721,135005.0137500885
2722,156424.17127049662
2723,142924.71979930092
2724,127118.85106351324
2725,133164.47130811345
2726,149878.4556292701
2727,179974.75394830614
2728,187454.8075052344
2729,152091.39127162253
2730,150286.33184272924
2731,138259.44159071986
2732,139824.0175789166
2733,158421.61102299104
